timestamp,title,slug,pub_url,md_path,md_status,notes
2025-10-08T20:43:18.789Z,"Overview · Evaluation Summary and Metrics: ""Towards best practices in AGI safety and governance: A survey of expert opinion"" (~applied stream)",evalsumagisafety,https://unjournal.pubpub.org/dash/pub/evalsumagisafety,,fail: Download menu not found,
2025-10-08T20:43:27.100Z,"Overview · Evaluation Summary and Metrics: ""The animal welfare cost of meat: evidence from a survey of hypothetical scenarios among Belgian consumers""",evalsumanimalwelfarecost,https://unjournal.pubpub.org/dash/pub/evalsumanimalwelfarecost,,fail: Download menu not found,
2025-10-08T20:43:35.312Z,"Overview · Evaluation Summary and Metrics: ""Choose Your Moments: NIH Peer Review and Scientific Risk Taking""",evalsumchooseyourmoments,https://unjournal.pubpub.org/dash/pub/evalsumchooseyourmoments,,fail: Download menu not found,
2025-10-08T20:43:43.393Z,"Overview · Evaluation Summary and Metrics: ""Asymmetry in Civic Information: An Experiment on Tax Participation among Informal Firms in Togo""",evalsumcivicasymmetry,https://unjournal.pubpub.org/dash/pub/evalsumcivicasymmetry,,fail: Download menu not found,
2025-10-08T20:43:51.274Z,"Overview · Evaluation Summary and Metrics: ""Misperceptions and Demand for Democracy under Authoritarianism""",evalsumdemandfordemocracy,https://unjournal.pubpub.org/dash/pub/evalsumdemandfordemocracy,,fail: Download menu not found,
2025-10-08T20:43:59.777Z,"Overview · Evaluation Summary and Metrics: ""Ends versus Means: Kantians, Utilitarians, and Moral Decisions""",evalsumendsversusmeans,https://unjournal.pubpub.org/dash/pub/evalsumendsversusmeans,,fail: Download menu not found,
2025-10-08T20:44:07.970Z,"Overview · Evaluation Summary and Metrics: ""Intergenerational Child Mortality Impacts of Deworming: Experimental Evidence from Two Decades of the Kenya Life Panel Survey""",evalsumintergendeworming,https://unjournal.pubpub.org/dash/pub/evalsumintergendeworming,,fail: Download menu not found,
2025-10-08T20:44:16.224Z,"Overview · Evaluation Summary and Metrics: ""Forecasts estimate limited cultured meat production through 2050"", Applied Stream",evalsumlimitedmeadprod,https://unjournal.pubpub.org/dash/pub/evalsumlimitedmeadprod,,fail: Download menu not found,
2025-10-08T20:44:24.194Z,"Overview · Evaluation Summary and Metrics: ""The Macroeconomic Impact of Climate Change: Global vs. Local Temperature""",evalsummacroclimatechange,https://unjournal.pubpub.org/dash/pub/evalsummacroclimatechange,,fail: Download menu not found,
2025-10-08T20:44:32.084Z,"Overview · Evaluation Summary and Metrics: ""Maternal cash transfers for gender equity and child development: Experimental evidence from India""",evalsummaternalcashtransfers,https://unjournal.pubpub.org/dash/pub/evalsummaternalcashtransfers,,fail: Download menu not found,
2025-10-08T20:44:40.558Z,"Overview · Evaluation Summary and Metrics: ""Global potential for natural regeneration in deforested tropical regions""",evalsumnaturalregeneration,https://unjournal.pubpub.org/dash/pub/evalsumnaturalregeneration,,fail: Download menu not found,
2025-10-08T20:44:48.586Z,Overview · Evaluation Summary and Metrics: “Pharmaceutical Pricing and R&D as a Global Public Good”,evalsumpharmpricing,https://unjournal.pubpub.org/dash/pub/evalsumpharmpricing,,fail: Download menu not found,
2025-10-08T20:44:56.571Z,"Overview · Evaluation Summary and Metrics: ""Adaptability and the Pivot Penalty in Science and Technology""",evalsumpivotpenalty,https://unjournal.pubpub.org/dash/pub/evalsumpivotpenalty,,fail: Download menu not found,
2025-10-08T20:45:05.137Z,"Overview · Evaluation Summary and Metrics: ""Population ethical intuitions""",evalsumpopintuitions,https://unjournal.pubpub.org/dash/pub/evalsumpopintuitions,,fail: Download menu not found,
2025-10-08T20:45:13.061Z,"Overview · Evaluation Summary and Metrics: ""The Effect of Public Science on Corporate R&D""",evalsumpublicscience,https://unjournal.pubpub.org/dash/pub/evalsumpublicscience,,fail: Download menu not found,
2025-10-08T20:45:21.027Z,"Overview · Evaluation Summary and Metrics: ""How Effective Is (More) Money? Randomizing Unconditional Cash Transfer Amounts in the US""",evalsumrandomizingcashtransfer,https://unjournal.pubpub.org/dash/pub/evalsumrandomizingcashtransfer,,fail: Download menu not found,
2025-10-08T20:45:29.161Z,"Overview · Evaluation Summary and Metrics: ""Meaningfully reducing consumption of meat and animal products is an unsolved problem: A meta-analysis""",evalsumreducingconsumption,https://unjournal.pubpub.org/dash/pub/evalsumreducingconsumption,,fail: Download menu not found,
2025-10-08T20:45:37.179Z,"Overview · Evaluation Summary and Metrics: ""Building Resilient Education Systems: Evidence from Large-Scale Randomized Trials in Five Countries""",evalsumresilienteducation,https://unjournal.pubpub.org/dash/pub/evalsumresilienteducation,,fail: Download menu not found,
2025-10-08T20:45:45.784Z,"Overview · Evaluation Summary and Metrics: ""A systematic review and meta analysis of social safety nets, women’s economic achievements and agency""",evalsumsafetynets,https://unjournal.pubpub.org/dash/pub/evalsumsafetynets,,fail: Download menu not found,
2025-10-08T20:45:54.192Z,"Overview · Evaluation Summary and Metrics: ""Stagnation and Scientific Incentives""",evalsumscientificincentives,https://unjournal.pubpub.org/dash/pub/evalsumscientificincentives,,fail: Download menu not found,
2025-10-08T20:46:02.993Z,"Overview · Evaluation Summary and Metrics: ""The wellbeing cost effectiveness of StrongMinds and Friendship Bench: review and meta-analysis with charity-related data""",evalsumstrongminds,https://unjournal.pubpub.org/dash/pub/evalsumstrongminds,,fail: Download menu not found,
2025-10-08T20:46:11.439Z,"Overview · Evaluation Summary and Metrics: “The Returns to Science In the Presence of Technological Risks”, Unjournal applied Stream",evalsumtechnologicalrisks,https://unjournal.pubpub.org/dash/pub/evalsumtechnologicalrisks,,fail: Download menu not found,
2025-10-08T20:46:19.495Z,"Overview · Evaluation Summary and Metrics: ""Urban Forests: Environmental Health Values and Risks""",evalsumurbanforests,https://unjournal.pubpub.org/dash/pub/evalsumurbanforests,,fail: Download menu not found,
2025-10-08T20:46:27.555Z,"Overview · Evaluation Summary and Metrics: ""A Welfare Analysis of Policies Impacting Climate Change""",evalsumwelfareclimatechange,https://unjournal.pubpub.org/dash/pub/evalsumwelfareclimatechange,,fail: Download menu not found,
2025-10-08T20:46:35.615Z,Overview · Authors’ response to Unjournal evaluations of “Intergenerational Child Mortality Effects of Deworming: Experimental Evidence from Two Decades of the Kenya Life Panel Survey.”,oz1qj6ro,https://unjournal.pubpub.org/dash/pub/oz1qj6ro,,fail: Download menu not found,
2025-10-08T20:46:44.312Z,"Overview · Author's response to Unjournal evaluations of ""The animal welfare cost of meat: evidence from a survey of hypothetical scenarios among Belgian consumers""",responseanimalwelfarecost,https://unjournal.pubpub.org/dash/pub/responseanimalwelfarecost,,fail: Download menu not found,
2025-10-08T20:46:51.365Z,Login · The Unjournal,aflv6m1e,https://unjournal.pubpub.org/login?redirect=/pub/aflv6m1e/release/1,,fail: Download menu not found,
2025-10-08T20:46:58.767Z,Login · The Unjournal,arreturnstoscience,https://unjournal.pubpub.org/login?redirect=/pub/arreturnstoscience/release/2,,fail: Download menu not found,
2025-10-08T20:47:05.791Z,Login · The Unjournal,authorsresponsepublicscience,https://unjournal.pubpub.org/login?redirect=/pub/authorsresponsepublicscience/release/1,,fail: Download menu not found,
2025-10-08T20:47:12.796Z,Login · The Unjournal,authorsresponsestrongminds,https://unjournal.pubpub.org/login?redirect=/pub/authorsresponsestrongminds/release/3,,fail: Download menu not found,
2025-10-08T20:47:19.859Z,Login · The Unjournal,e1agisafety,https://unjournal.pubpub.org/login?redirect=/pub/e1agisafety/release/1,,fail: Download menu not found,
2025-10-08T20:47:26.828Z,Login · The Unjournal,e1animalwelfarecost,https://unjournal.pubpub.org/login?redirect=/pub/e1animalwelfarecost/release/1,,fail: Download menu not found,
2025-10-08T20:47:33.837Z,Login · The Unjournal,e1chooseyourmoments,https://unjournal.pubpub.org/login?redirect=/pub/e1chooseyourmoments/release/2,,fail: Download menu not found,
2025-10-08T20:47:40.804Z,Login · The Unjournal,e1civicasymmetry,https://unjournal.pubpub.org/login?redirect=/pub/e1civicasymmetry/release/2,,fail: Download menu not found,
2025-10-08T20:47:47.852Z,Login · The Unjournal,e1demandfordemocracy,https://unjournal.pubpub.org/login?redirect=/pub/e1demandfordemocracy/release/1,,fail: Download menu not found,
2025-10-08T20:47:54.927Z,Login · The Unjournal,e1endsversusmeans,https://unjournal.pubpub.org/login?redirect=/pub/e1endsversusmeans/release/2,,fail: Download menu not found,
2025-10-08T20:48:02.272Z,Login · The Unjournal,e1limitedmeatprod,https://unjournal.pubpub.org/login?redirect=/pub/e1limitedmeatprod/release/1,,fail: Download menu not found,
2025-10-08T20:48:09.870Z,Login · The Unjournal,e1macroclimatechange,https://unjournal.pubpub.org/login?redirect=/pub/e1macroclimatechange/release/2,,fail: Download menu not found,
2025-10-08T20:48:16.945Z,Login · The Unjournal,e1maternalcashtransfers,https://unjournal.pubpub.org/login?redirect=/pub/e1maternalcashtransfers/release/1,,fail: Download menu not found,
2025-10-08T20:48:23.961Z,Login · The Unjournal,e1naturalregeneration,https://unjournal.pubpub.org/login?redirect=/pub/e1naturalregeneration/release/1,,fail: Download menu not found,
2025-10-08T20:48:30.979Z,Login · The Unjournal,e1pharmpricing,https://unjournal.pubpub.org/login?redirect=/pub/e1pharmpricing/release/3,,fail: Download menu not found,
2025-10-08T20:48:38.030Z,Login · The Unjournal,e1pivotpenalty,https://unjournal.pubpub.org/login?redirect=/pub/e1pivotpenalty/release/1,,fail: Download menu not found,
2025-10-08T20:48:45.128Z,Login · The Unjournal,e1popintuitions,https://unjournal.pubpub.org/login?redirect=/pub/e1popintuitions/release/2,,fail: Download menu not found,
2025-10-08T20:48:52.104Z,Login · The Unjournal,e1publicscience,https://unjournal.pubpub.org/login?redirect=/pub/e1publicscience/release/3,,fail: Download menu not found,
2025-10-08T20:48:59.176Z,Login · The Unjournal,e1randomizingcashtransfer,https://unjournal.pubpub.org/login?redirect=/pub/e1randomizingcashtransfer/release/1,,fail: Download menu not found,
2025-10-08T20:49:06.163Z,Login · The Unjournal,e1reducingconsumption,https://unjournal.pubpub.org/login?redirect=/pub/e1reducingconsumption/release/1,,fail: Download menu not found,
2025-10-08T20:49:13.201Z,Login · The Unjournal,e1resilienteducation,https://unjournal.pubpub.org/login?redirect=/pub/e1resilienteducation/release/1,,fail: Download menu not found,
2025-10-08T20:49:20.284Z,Login · The Unjournal,e1safetynets,https://unjournal.pubpub.org/login?redirect=/pub/e1safetynets/release/1,,fail: Download menu not found,
2025-10-08T20:49:27.392Z,Login · The Unjournal,e1scientificincentives,https://unjournal.pubpub.org/login?redirect=/pub/e1scientificincentives/release/2,,fail: Download menu not found,
2025-10-08T20:49:34.574Z,Login · The Unjournal,e1strongminds,https://unjournal.pubpub.org/login?redirect=/pub/e1strongminds/release/1,,fail: Download menu not found,
2025-10-08T20:49:41.707Z,Login · The Unjournal,e1technologicalrisks,https://unjournal.pubpub.org/login?redirect=/pub/e1technologicalrisks/release/1,,fail: Download menu not found,
2025-10-08T20:49:48.747Z,Login · The Unjournal,e1urbanforests,https://unjournal.pubpub.org/login?redirect=/pub/e1urbanforests/release/1,,fail: Download menu not found,
2025-10-08T20:49:55.726Z,Login · The Unjournal,e1welfareclimatechange,https://unjournal.pubpub.org/login?redirect=/pub/e1welfareclimatechange/release/1,,fail: Download menu not found,
2025-10-08T20:50:02.774Z,Login · The Unjournal,e2agisafety,https://unjournal.pubpub.org/login?redirect=/pub/e2agisafety/release/1,,fail: Download menu not found,
2025-10-08T20:50:09.818Z,Login · The Unjournal,e2animalwelfarecost,https://unjournal.pubpub.org/login?redirect=/pub/e2animalwelfarecost/release/1,,fail: Download menu not found,
2025-10-08T20:50:16.804Z,Login · The Unjournal,e2chooseyourmoments,https://unjournal.pubpub.org/login?redirect=/pub/e2chooseyourmoments/release/2,,fail: Download menu not found,
2025-10-08T20:50:23.847Z,Login · The Unjournal,e2civicasymmetry,https://unjournal.pubpub.org/login?redirect=/pub/e2civicasymmetry/release/1,,fail: Download menu not found,
2025-10-08T20:50:30.860Z,Login · The Unjournal,e2demandfordemocracy,https://unjournal.pubpub.org/login?redirect=/pub/e2demandfordemocracy/release/2,,fail: Download menu not found,
2025-10-08T20:50:37.910Z,Login · The Unjournal,e2endsversusmeans,https://unjournal.pubpub.org/login?redirect=/pub/e2endsversusmeans/release/1,,fail: Download menu not found,
2025-10-08T20:50:45.006Z,Login · The Unjournal,e2limitedmeatprod,https://unjournal.pubpub.org/login?redirect=/pub/e2limitedmeatprod/release/1,,fail: Download menu not found,
2025-10-08T20:50:52.121Z,Login · The Unjournal,e2macroclimatechange,https://unjournal.pubpub.org/login?redirect=/pub/e2macroclimatechange/release/1,,fail: Download menu not found,
2025-10-08T20:50:59.097Z,Login · The Unjournal,e2maternalcashtransfers,https://unjournal.pubpub.org/login?redirect=/pub/e2maternalcashtransfers/release/1,,fail: Download menu not found,
2025-10-08T20:51:06.116Z,Login · The Unjournal,e2naturalregeneration,https://unjournal.pubpub.org/login?redirect=/pub/e2naturalregeneration/release/1,,fail: Download menu not found,
2025-10-08T20:51:13.207Z,Login · The Unjournal,e2pharmpricing,https://unjournal.pubpub.org/login?redirect=/pub/e2pharmpricing/release/2,,fail: Download menu not found,
2025-10-08T20:51:20.268Z,Login · The Unjournal,e2popintuitions,https://unjournal.pubpub.org/login?redirect=/pub/e2popintuitions/release/1,,fail: Download menu not found,
2025-10-08T20:51:27.334Z,Login · The Unjournal,e2publicscience,https://unjournal.pubpub.org/login?redirect=/pub/e2publicscience/release/2,,fail: Download menu not found,
2025-10-08T20:51:34.493Z,Login · The Unjournal,e2randomizingcashtransfer,https://unjournal.pubpub.org/login?redirect=/pub/e2randomizingcashtransfer/release/1,,fail: Download menu not found,
2025-10-08T20:51:41.765Z,Login · The Unjournal,e2reducingconsumption,https://unjournal.pubpub.org/login?redirect=/pub/e2reducingconsumption/release/4,,fail: Download menu not found,
2025-10-08T20:51:48.786Z,Login · The Unjournal,e2resilienteducation,https://unjournal.pubpub.org/login?redirect=/pub/e2resilienteducation/release/1,,fail: Download menu not found,
2025-10-08T20:51:55.847Z,Login · The Unjournal,e2safetynets,https://unjournal.pubpub.org/login?redirect=/pub/e2safetynets/release/1,,fail: Download menu not found,
2025-10-08T20:52:02.830Z,Login · The Unjournal,e2strongminds,https://unjournal.pubpub.org/login?redirect=/pub/e2strongminds/release/2,,fail: Download menu not found,
2025-10-08T20:52:09.857Z,Login · The Unjournal,e2technologicalrisks,https://unjournal.pubpub.org/login?redirect=/pub/e2technologicalrisks/release/1,,fail: Download menu not found,
2025-10-08T20:52:17.083Z,Login · The Unjournal,e2urbanforests,https://unjournal.pubpub.org/login?redirect=/pub/e2urbanforests/release/1,,fail: Download menu not found,
2025-10-08T20:52:25.764Z,Login · The Unjournal,e2welfareclimatechange,https://unjournal.pubpub.org/login?redirect=/pub/e2welfareclimatechange/release/1,,fail: Download menu not found,
2025-10-08T20:52:33.921Z,Login · The Unjournal,e3technologicalrisks,https://unjournal.pubpub.org/login?redirect=/pub/e3technologicalrisks/release/1,,fail: Download menu not found,
2025-10-08T20:52:40.979Z,Login · The Unjournal,evalsumagisafety,https://unjournal.pubpub.org/login?redirect=/pub/evalsumagisafety/release/3,,fail: Download menu not found,
2025-10-08T20:52:47.997Z,Login · The Unjournal,evalsumanimalwelfarecost,https://unjournal.pubpub.org/login?redirect=/pub/evalsumanimalwelfarecost/release/5,,fail: Download menu not found,
2025-10-08T20:52:55.049Z,Login · The Unjournal,evalsumchooseyourmoments,https://unjournal.pubpub.org/login?redirect=/pub/evalsumchooseyourmoments/release/3,,fail: Download menu not found,
2025-10-08T20:53:02.069Z,Login · The Unjournal,evalsumcivicasymmetry,https://unjournal.pubpub.org/login?redirect=/pub/evalsumcivicasymmetry/release/2,,fail: Download menu not found,
2025-10-08T20:53:09.179Z,Login · The Unjournal,evalsumdemandfordemocracy,https://unjournal.pubpub.org/login?redirect=/pub/evalsumdemandfordemocracy/release/2,,fail: Download menu not found,
2025-10-08T20:53:16.243Z,Login · The Unjournal,evalsumendsversusmeans,https://unjournal.pubpub.org/login?redirect=/pub/evalsumendsversusmeans/release/1,,fail: Download menu not found,
2025-10-08T20:53:23.320Z,Login · The Unjournal,evalsumintergendeworming,https://unjournal.pubpub.org/login?redirect=/pub/evalsumintergendeworming/release/10,,fail: Download menu not found,
2025-10-08T20:53:30.380Z,Login · The Unjournal,evalsumlimitedmeadprod,https://unjournal.pubpub.org/login?redirect=/pub/evalsumlimitedmeadprod/release/1,,fail: Download menu not found,
2025-10-08T20:53:37.430Z,Login · The Unjournal,evalsummacroclimatechange,https://unjournal.pubpub.org/login?redirect=/pub/evalsummacroclimatechange/release/5,,fail: Download menu not found,
